   2520.00000       2.61507038E-10   1.02931779E-07   1.03243849E-07   1.01472260E-07
   2518.00000       2.63453759E-10   1.04835443E-07   1.05157518E-07   1.03329306E-07
   2516.00000       2.65659966E-10   1.06772752E-07   1.07105087E-07   1.05218760E-07
   2514.00000       2.67866257E-10   1.08743919E-07   1.09086784E-07   1.07140849E-07
   2512.00000       2.70072520E-10   1.10749191E-07   1.11102857E-07   1.09095787E-07
   2510.00000       2.72408568E-10   1.12790843E-07   1.13155600E-07   1.11085768E-07
   2508.00000       2.74874373E-10   1.14871177E-07   1.15247332E-07   1.13113025E-07
   2506.00000       2.77340206E-10   1.16990499E-07   1.17378363E-07   1.15177819E-07
   2504.00000       2.79935797E-10   1.19151174E-07   1.19551075E-07   1.17282454E-07
   2502.00000       2.82531415E-10   1.21353509E-07   1.21765780E-07   1.19427213E-07
   2500.00000       2.85127033E-10   1.23597857E-07   1.24022833E-07   1.21612402E-07
   2498.00000       2.87852436E-10   1.25886643E-07   1.26324665E-07   1.23840366E-07
   2496.00000       2.90577784E-10   1.28220194E-07   1.28671644E-07   1.26111459E-07
   2494.00000       2.93173402E-10   1.30596732E-07   1.31061938E-07   1.28423920E-07
   2492.00000       2.95768993E-10   1.33016542E-07   1.33495860E-07   1.30778034E-07
   2490.00000       2.98364611E-10   1.35479937E-07   1.35973735E-07   1.33174112E-07
   2488.00000       3.00830444E-10   1.37985012E-07   1.38493618E-07   1.35610321E-07
   2486.00000       3.03296221E-10   1.40532066E-07   1.41055821E-07   1.38086918E-07
   2484.00000       3.05762055E-10   1.43121341E-07   1.43660600E-07   1.40604158E-07
   2482.00000       3.08227888E-10   1.45753134E-07   1.46308224E-07   1.43162310E-07
   2480.00000       3.10563908E-10   1.48425428E-07   1.48996691E-07   1.45759444E-07
   2478.00000       3.12900011E-10   1.51138494E-07   1.51726255E-07   1.48395827E-07
   2476.00000       3.15365789E-10   1.53894817E-07   1.54499432E-07   1.51073834E-07
   2474.00000       3.17701837E-10   1.56692394E-07   1.57314176E-07   1.53791547E-07
   2472.00000       3.20167670E-10   1.59533727E-07   1.60173045E-07   1.56551366E-07
   2470.00000       3.22633475E-10   1.62419099E-07   1.63076308E-07   1.59353590E-07
   2468.00000       3.25229121E-10   1.65351111E-07   1.66026595E-07   1.62200692E-07
   2466.00000       3.27824712E-10   1.68330018E-07   1.69024148E-07   1.65092928E-07
   2464.00000       3.30550087E-10   1.71358494E-07   1.72071680E-07   1.68032884E-07
   2462.00000       3.33275463E-10   1.74436821E-07   1.75169461E-07   1.71020829E-07
   2460.00000       3.36130623E-10   1.77567713E-07   1.78320221E-07   1.74059366E-07
   2458.00000       3.39115569E-10   1.80753887E-07   1.81526730E-07   1.77151136E-07
   2456.00000       3.42230272E-10   1.83998154E-07   1.84791787E-07   1.80298827E-07
   2454.00000       3.45345058E-10   1.87300870E-07   1.88115777E-07   1.83502806E-07
   2452.00000       3.48459706E-10   1.90662433E-07   1.91499069E-07   1.86763430E-07
   2450.00000       3.51704221E-10   1.94085700E-07   1.94944562E-07   1.90083469E-07
   2448.00000       3.55078522E-10   1.97573527E-07   1.98455140E-07   1.93465709E-07
   2446.00000       3.58323010E-10   2.01123882E-07   2.02028716E-07   1.96908161E-07
   2444.00000       3.61567554E-10   2.04737134E-07   2.05665700E-07   2.00411222E-07
   2442.00000       3.64812042E-10   2.08413695E-07   2.09366490E-07   2.03975276E-07
   2440.00000       3.67926772E-10   2.12151363E-07   2.13128885E-07   2.07598220E-07
   2438.00000       3.71041475E-10   2.15950521E-07   2.16953239E-07   2.11280408E-07
   2436.00000       3.74026421E-10   2.19808896E-07   2.20837265E-07   2.15019696E-07
   2434.00000       3.77141152E-10   2.23729430E-07   2.24783932E-07   2.18818883E-07
   2432.00000       3.80126125E-10   2.27709862E-07   2.28790967E-07   2.22675823E-07
   2430.00000       3.83111071E-10   2.31750519E-07   2.32858682E-07   2.26590814E-07
   2428.00000       3.85966203E-10   2.35848987E-07   2.36984675E-07   2.30561625E-07
   2426.00000       3.88951121E-10   2.40008262E-07   2.41171932E-07   2.34591056E-07
   2424.00000       3.91936095E-10   2.44228687E-07   2.45420750E-07   2.38679462E-07
   2422.00000       3.95050825E-10   2.48513174E-07   2.49734143E-07   2.42829714E-07
   2420.00000       3.98165556E-10   2.52862037E-07   2.54112422E-07   2.47042095E-07
   2418.00000       4.01280287E-10   2.57275616E-07   2.58555929E-07   2.51316976E-07
   2416.00000       4.04524775E-10   2.61756952E-07   2.63067648E-07   2.55657284E-07
   2414.00000       4.07769291E-10   2.66306387E-07   2.67647977E-07   2.60063331E-07
   2412.00000       4.11273349E-10   2.70929689E-07   2.72302742E-07   2.64540773E-07
   2410.00000       4.14777407E-10   2.75627343E-07   2.77032342E-07   2.69090009E-07
   2408.00000       4.18411250E-10   2.80402389E-07   2.81839959E-07   2.73714107E-07
   2406.00000       4.22174851E-10   2.85258096E-07   2.86728806E-07   2.78416167E-07
   2404.00000       4.26068292E-10   2.90197676E-07   2.91702094E-07   2.83199341E-07
   2402.00000       4.29961705E-10   2.95221582E-07   2.96760305E-07   2.88064115E-07
   2400.00000       4.33984876E-10   3.00333113E-07   3.01906738E-07   2.93013670E-07
   2398.00000       4.38008074E-10   3.05532723E-07   3.07141875E-07   2.98048491E-07
   2396.00000       4.42161058E-10   3.10823737E-07   3.12469041E-07   3.03171817E-07
